Run Report
Total Files - 265
Failed Files

Detailed Report
File: 10-K_or_equivalent-txt\GSK\annual-report-2008.txt, Initial length: 742618 c, Final length: 510756 c, Chars removed: 231862 c, Header removed: 0 c, Signatures removed: 0 c, Exhibits removed: 0 c, Digits removed: 48343 c, Symbols removed: 26965 c, Stopwords removed: 36438 c, is_10K: False, Status: Success
File: 10-K_or_equivalent-txt\GSK\annual-report-2009.txt, Initial length: 765151 c, Final length: 527052 c, Chars removed: 238099 c, Header removed: 0 c, Signatures removed: 0 c, Exhibits removed: 0 c, Digits removed: 52099 c, Symbols removed: 27996 c, Stopwords removed: 36700 c, is_10K: False, Status: Success
File: 10-K_or_equivalent-txt\GSK\annual-report-2010.txt, Initial length: 837729 c, Final length: 581099 c, Chars removed: 256630 c, Header removed: 0 c, Signatures removed: 0 c, Exhibits removed: 0 c, Digits removed: 52786 c, Symbols removed: 30210 c, Stopwords removed: 40626 c, is_10K: False, Status: Success
File: 10-K_or_equivalent-txt\GSK\annual-report-2011.txt, Initial length: 937011 c, Final length: 641619 c, Chars removed: 295392 c, Header removed: 0 c, Signatures removed: 0 c, Exhibits removed: 0 c, Digits removed: 58146 c, Symbols removed: 34704 c, Stopwords removed: 47184 c, is_10K: False, Status: Success
File: 10-K_or_equivalent-txt\GSK\annual-report-2014.txt, Initial length: 1061847 c, Final length: 749979 c, Chars removed: 311868 c, Header removed: 0 c, Signatures removed: 0 c, Exhibits removed: 0 c, Digits removed: 51216 c, Symbols removed: 34271 c, Stopwords removed: 54848 c, is_10K: False, Status: Success
File: 10-K_or_equivalent-txt\GSK\annual-report-2015.txt, Initial length: 1018544 c, Final length: 725334 c, Chars removed: 293210 c, Header removed: 0 c, Signatures removed: 0 c, Exhibits removed: 0 c, Digits removed: 51256 c, Symbols removed: 32363 c, Stopwords removed: 50373 c, is_10K: False, Status: Success
File: 10-K_or_equivalent-txt\GSK\annual-report-2013.txt, Initial length: 985204 c, Final length: 688382 c, Chars removed: 296822 c, Header removed: 0 c, Signatures removed: 0 c, Exhibits removed: 0 c, Digits removed: 51176 c, Symbols removed: 32825 c, Stopwords removed: 51232 c, is_10K: False, Status: Success
File: 10-K_or_equivalent-txt\GSK\annual-report-2016.txt, Initial length: 1060998 c, Final length: 756818 c, Chars removed: 304180 c, Header removed: 0 c, Signatures removed: 0 c, Exhibits removed: 0 c, Digits removed: 52564 c, Symbols removed: 35108 c, Stopwords removed: 52171 c, is_10K: False, Status: Success
File: 10-K_or_equivalent-txt\GSK\annual-report-2017.txt, Initial length: 1034323 c, Final length: 738309 c, Chars removed: 296014 c, Header removed: 0 c, Signatures removed: 0 c, Exhibits removed: 0 c, Digits removed: 52118 c, Symbols removed: 34118 c, Stopwords removed: 50617 c, is_10K: False, Status: Success
File: 10-K_or_equivalent-txt\GSK\annual-report-2018.txt, Initial length: 1096424 c, Final length: 785388 c, Chars removed: 311036 c, Header removed: 0 c, Signatures removed: 0 c, Exhibits removed: 0 c, Digits removed: 53237 c, Symbols removed: 35755 c, Stopwords removed: 53697 c, is_10K: False, Status: Success
File: 10-K_or_equivalent-txt\GSK\annual-report-2019.txt, Initial length: 1221487 c, Final length: 879527 c, Chars removed: 341960 c, Header removed: 0 c, Signatures removed: 0 c, Exhibits removed: 0 c, Digits removed: 55686 c, Symbols removed: 38506 c, Stopwords removed: 60267 c, is_10K: False, Status: Success
File: 10-K_or_equivalent-txt\GSK\annual-report-2020.txt, Initial length: 1204555 c, Final length: 867394 c, Chars removed: 337161 c, Header removed: 0 c, Signatures removed: 0 c, Exhibits removed: 0 c, Digits removed: 56348 c, Symbols removed: 39938 c, Stopwords removed: 58353 c, is_10K: False, Status: Success
File: 10-K_or_equivalent-txt\GSK\corporate-responsibility-report-2002.txt, Initial length: 71706 c, Final length: 52404 c, Chars removed: 19302 c, Header removed: 0 c, Signatures removed: 0 c, Exhibits removed: 0 c, Digits removed: 1088 c, Symbols removed: 1628 c, Stopwords removed: 4241 c, is_10K: False, Status: Success
File: 10-K_or_equivalent-txt\GSK\corporate-responsibility-report-2003.txt, Initial length: 94361 c, Final length: 68905 c, Chars removed: 25456 c, Header removed: 0 c, Signatures removed: 0 c, Exhibits removed: 0 c, Digits removed: 1955 c, Symbols removed: 2575 c, Stopwords removed: 5311 c, is_10K: False, Status: Success
File: 10-K_or_equivalent-txt\GSK\annual-report-2012.txt, Initial length: 1139581 c, Final length: 736799 c, Chars removed: 402782 c, Header removed: 0 c, Signatures removed: 0 c, Exhibits removed: 0 c, Digits removed: 98679 c, Symbols removed: 101290 c, Stopwords removed: 48181 c, is_10K: False, Status: Success
File: 10-K_or_equivalent-txt\GSK\corporate-responsibility-report-2004.txt, Initial length: 290677 c, Final length: 212041 c, Chars removed: 78636 c, Header removed: 0 c, Signatures removed: 0 c, Exhibits removed: 0 c, Digits removed: 8201 c, Symbols removed: 7106 c, Stopwords removed: 15906 c, is_10K: False, Status: Success
File: 10-K_or_equivalent-txt\GSK\corporate-responsibility-report-2006.txt, Initial length: 344141 c, Final length: 250813 c, Chars removed: 93328 c, Header removed: 0 c, Signatures removed: 0 c, Exhibits removed: 0 c, Digits removed: 7952 c, Symbols removed: 7595 c, Stopwords removed: 19538 c, is_10K: False, Status: Success
File: 10-K_or_equivalent-txt\GSK\corporate-responsibility-report-2005.txt, Initial length: 368576 c, Final length: 268941 c, Chars removed: 99635 c, Header removed: 0 c, Signatures removed: 0 c, Exhibits removed: 0 c, Digits removed: 10296 c, Symbols removed: 8426 c, Stopwords removed: 20148 c, is_10K: False, Status: Success
File: 10-K_or_equivalent-txt\GSK\annual-report-2021.txt, Initial length: 1269354 c, Final length: 914317 c, Chars removed: 355037 c, Header removed: 0 c, Signatures removed: 0 c, Exhibits removed: 0 c, Digits removed: 57131 c, Symbols removed: 40685 c, Stopwords removed: 62442 c, is_10K: False, Status: Success
File: 10-K_or_equivalent-txt\GSK\corporate-responsibility-report-2007.txt, Initial length: 449959 c, Final length: 330777 c, Chars removed: 119182 c, Header removed: 0 c, Signatures removed: 0 c, Exhibits removed: 0 c, Digits removed: 8582 c, Symbols removed: 9988 c, Stopwords removed: 25318 c, is_10K: False, Status: Success
File: 10-K_or_equivalent-txt\GSK\annual-report-2022.txt, Initial length: 1248480 c, Final length: 899146 c, Chars removed: 349334 c, Header removed: 0 c, Signatures removed: 0 c, Exhibits removed: 0 c, Digits removed: 54362 c, Symbols removed: 38987 c, Stopwords removed: 62524 c, is_10K: False, Status: Success
File: 10-K_or_equivalent-txt\GSK\corporate-responsibility-report-2011.txt, Initial length: 333002 c, Final length: 243174 c, Chars removed: 89828 c, Header removed: 0 c, Signatures removed: 0 c, Exhibits removed: 0 c, Digits removed: 5973 c, Symbols removed: 6682 c, Stopwords removed: 19462 c, is_10K: False, Status: Success
File: 10-K_or_equivalent-txt\GSK\corporate-responsibility-report-2012.txt, Initial length: 243511 c, Final length: 177242 c, Chars removed: 66269 c, Header removed: 0 c, Signatures removed: 0 c, Exhibits removed: 0 c, Digits removed: 5156 c, Symbols removed: 4951 c, Stopwords removed: 14168 c, is_10K: False, Status: Success
File: 10-K_or_equivalent-txt\GSK\corporate-responsibility-report-2010.txt, Initial length: 602724 c, Final length: 444956 c, Chars removed: 157768 c, Header removed: 0 c, Signatures removed: 0 c, Exhibits removed: 0 c, Digits removed: 8378 c, Symbols removed: 11261 c, Stopwords removed: 35043 c, is_10K: False, Status: Success
File: 10-K_or_equivalent-txt\GSK\esg-performance-report-2021.txt, Initial length: 154411 c, Final length: 114504 c, Chars removed: 39907 c, Header removed: 0 c, Signatures removed: 0 c, Exhibits removed: 0 c, Digits removed: 5276 c, Symbols removed: 4360 c, Stopwords removed: 7473 c, is_10K: False, Status: Success
File: 10-K_or_equivalent-txt\GSK\corporate-responsibility-report-2013.txt, Initial length: 268361 c, Final length: 195916 c, Chars removed: 72445 c, Header removed: 0 c, Signatures removed: 0 c, Exhibits removed: 0 c, Digits removed: 5263 c, Symbols removed: 5695 c, Stopwords removed: 15600 c, is_10K: False, Status: Success
File: 10-K_or_equivalent-txt\GSK\esg-performance-summary-2020.txt, Initial length: 62033 c, Final length: 45883 c, Chars removed: 16150 c, Header removed: 0 c, Signatures removed: 0 c, Exhibits removed: 0 c, Digits removed: 3745 c, Symbols removed: 2359 c, Stopwords removed: 2312 c, is_10K: False, Status: Success
File: 10-K_or_equivalent-txt\GSK\esg-performance-report-2022.txt, Initial length: 216542 c, Final length: 160544 c, Chars removed: 55998 c, Header removed: 0 c, Signatures removed: 0 c, Exhibits removed: 0 c, Digits removed: 6639 c, Symbols removed: 6010 c, Stopwords removed: 10739 c, is_10K: False, Status: Success
File: 10-K_or_equivalent-txt\GSK\responsible-business-supplemen-2015.txt, Initial length: 191904 c, Final length: 139136 c, Chars removed: 52768 c, Header removed: 0 c, Signatures removed: 0 c, Exhibits removed: 0 c, Digits removed: 4780 c, Symbols removed: 3870 c, Stopwords removed: 11050 c, is_10K: False, Status: Success
File: 10-K_or_equivalent-txt\GSK\esg-performance-report-2023.txt, Initial length: 242128 c, Final length: 178359 c, Chars removed: 63769 c, Header removed: 0 c, Signatures removed: 0 c, Exhibits removed: 0 c, Digits removed: 7711 c, Symbols removed: 6754 c, Stopwords removed: 12211 c, is_10K: False, Status: Success
File: 10-K_or_equivalent-txt\GSK\annual-report-2023.txt, Initial length: 1225692 c, Final length: 889895 c, Chars removed: 335797 c, Header removed: 0 c, Signatures removed: 0 c, Exhibits removed: 0 c, Digits removed: 52109 c, Symbols removed: 38787 c, Stopwords removed: 59697 c, is_10K: False, Status: Success
File: 10-K_or_equivalent-txt\GSK\responsible-business-supplement-2016.txt, Initial length: 106559 c, Final length: 77050 c, Chars removed: 29509 c, Header removed: 0 c, Signatures removed: 0 c, Exhibits removed: 0 c, Digits removed: 2963 c, Symbols removed: 2098 c, Stopwords removed: 6114 c, is_10K: False, Status: Success
File: 10-K_or_equivalent-txt\GSK\responsible-business-supplement-2014.txt, Initial length: 169733 c, Final length: 123836 c, Chars removed: 45897 c, Header removed: 0 c, Signatures removed: 0 c, Exhibits removed: 0 c, Digits removed: 3917 c, Symbols removed: 3551 c, Stopwords removed: 9722 c, is_10K: False, Status: Success
File: 10-K_or_equivalent-txt\GSK\responsible-business-supplement-2017.txt, Initial length: 98186 c, Final length: 70824 c, Chars removed: 27362 c, Header removed: 0 c, Signatures removed: 0 c, Exhibits removed: 0 c, Digits removed: 2764 c, Symbols removed: 2036 c, Stopwords removed: 5657 c, is_10K: False, Status: Success
File: 10-K_or_equivalent-txt\GSK\corporate-responsibility-report-2008.txt, Initial length: 1907137 c, Final length: 1406668 c, Chars removed: 500469 c, Header removed: 0 c, Signatures removed: 0 c, Exhibits removed: 0 c, Digits removed: 36103 c, Symbols removed: 36252 c, Stopwords removed: 108989 c, is_10K: False, Status: Success
File: 10-K_or_equivalent-txt\JNJ\JNJ_2002_Annual Report.txt, Initial length: 232727 c, Final length: 169615 c, Chars removed: 63112 c, Header removed: 0 c, Signatures removed: 0 c, Exhibits removed: 0 c, Digits removed: 11262 c, Symbols removed: 9686 c, Stopwords removed: 10267 c, is_10K: False, Status: Success
File: 10-K_or_equivalent-txt\GSK\corporate-responsibility-report-2009.txt, Initial length: 2461373 c, Final length: 1828014 c, Chars removed: 633359 c, Header removed: 0 c, Signatures removed: 0 c, Exhibits removed: 0 c, Digits removed: 32412 c, Symbols removed: 42879 c, Stopwords removed: 143220 c, is_10K: False, Status: Success
File: 10-K_or_equivalent-txt\JNJ\JNJ_2006_Annual Report.txt, Initial length: 343016 c, Final length: 248865 c, Chars removed: 94151 c, Header removed: 0 c, Signatures removed: 0 c, Exhibits removed: 0 c, Digits removed: 15366 c, Symbols removed: 14361 c, Stopwords removed: 15819 c, is_10K: False, Status: Success
File: 10-K_or_equivalent-txt\JNJ\JNJ_2008_Annual Report.txt, Initial length: 314867 c, Final length: 226079 c, Chars removed: 88788 c, Header removed: 0 c, Signatures removed: 0 c, Exhibits removed: 0 c, Digits removed: 15877 c, Symbols removed: 13446 c, Stopwords removed: 14407 c, is_10K: False, Status: Success
File: 10-K_or_equivalent-txt\JNJ\JNJ_2009_Annual Report.txt, Initial length: 292380 c, Final length: 242406 c, Chars removed: 49974 c, Header removed: 0 c, Signatures removed: 0 c, Exhibits removed: 0 c, Digits removed: 15349 c, Symbols removed: 13557 c, Stopwords removed: 4684 c, is_10K: False, Status: Success
File: 10-K_or_equivalent-txt\JNJ\JNJ_2010_Annual Report.txt, Initial length: 329179 c, Final length: 238147 c, Chars removed: 91032 c, Header removed: 0 c, Signatures removed: 0 c, Exhibits removed: 0 c, Digits removed: 15847 c, Symbols removed: 13915 c, Stopwords removed: 14942 c, is_10K: False, Status: Success
File: 10-K_or_equivalent-txt\JNJ\JNJ_2011_Annual Report.txt, Initial length: 309246 c, Final length: 259319 c, Chars removed: 49927 c, Header removed: 0 c, Signatures removed: 0 c, Exhibits removed: 0 c, Digits removed: 16161 c, Symbols removed: 12885 c, Stopwords removed: 4611 c, is_10K: False, Status: Success
File: 10-K_or_equivalent-txt\JNJ\JNJ_2012_Annual Report.txt, Initial length: 270041 c, Final length: 238532 c, Chars removed: 31509 c, Header removed: 0 c, Signatures removed: 0 c, Exhibits removed: 0 c, Digits removed: 16156 c, Symbols removed: 11517 c, Stopwords removed: 184 c, is_10K: False, Status: Success
File: 10-K_or_equivalent-txt\JNJ\JNJ_2014_Annual Report.txt, Initial length: 274264 c, Final length: 236815 c, Chars removed: 37449 c, Header removed: 0 c, Signatures removed: 0 c, Exhibits removed: 0 c, Digits removed: 17181 c, Symbols removed: 11792 c, Stopwords removed: 1369 c, is_10K: False, Status: Success
File: 10-K_or_equivalent-txt\JNJ\JNJ_2016_Annual Report.txt, Initial length: 364191 c, Final length: 320163 c, Chars removed: 44028 c, Header removed: 0 c, Signatures removed: 0 c, Exhibits removed: 0 c, Digits removed: 19960 c, Symbols removed: 15282 c, Stopwords removed: 1355 c, is_10K: False, Status: Success
File: 10-K_or_equivalent-txt\JNJ\JNJ_2018_Health for Humanity Report.txt, Initial length: 446524 c, Final length: 339165 c, Chars removed: 107359 c, Header removed: 0 c, Signatures removed: 0 c, Exhibits removed: 0 c, Digits removed: 8891 c, Symbols removed: 11430 c, Stopwords removed: 21986 c, is_10K: False, Status: Success
File: 10-K_or_equivalent-txt\JNJ\JNJ_2020_Health for Humanity Report.txt, Initial length: 394135 c, Final length: 295598 c, Chars removed: 98537 c, Header removed: 0 c, Signatures removed: 0 c, Exhibits removed: 0 c, Digits removed: 9741 c, Symbols removed: 11584 c, Stopwords removed: 19323 c, is_10K: False, Status: Success
File: 10-K_or_equivalent-txt\JNJ\JNJ_2020_Annual Report.txt, Initial length: 417746 c, Final length: 369893 c, Chars removed: 47853 c, Header removed: 0 c, Signatures removed: 0 c, Exhibits removed: 0 c, Digits removed: 21219 c, Symbols removed: 17318 c, Stopwords removed: 1395 c, is_10K: False, Status: Success
File: 10-K_or_equivalent-txt\JNJ\JNJ_2018_Annual Report.txt, Initial length: 517562 c, Final length: 439388 c, Chars removed: 78174 c, Header removed: 0 c, Signatures removed: 0 c, Exhibits removed: 0 c, Digits removed: 36034 c, Symbols removed: 36458 c, Stopwords removed: 258 c, is_10K: False, Status: Success
File: 10-K_or_equivalent-txt\JNJ\JNJ_2022_Health for Humanity Report.txt, Initial length: 462418 c, Final length: 349161 c, Chars removed: 113257 c, Header removed: 0 c, Signatures removed: 0 c, Exhibits removed: 0 c, Digits removed: 12619 c, Symbols removed: 14184 c, Stopwords removed: 21842 c, is_10K: False, Status: Success
File: 10-K_or_equivalent-txt\JNJ\JNJ_2022_Annual Report.txt, Initial length: 425139 c, Final length: 378994 c, Chars removed: 46145 c, Header removed: 0 c, Signatures removed: 0 c, Exhibits removed: 0 c, Digits removed: 21963 c, Symbols removed: 17548 c, Stopwords removed: 680 c, is_10K: False, Status: Success
File: 10-K_or_equivalent-txt\ROG\annual-report-2000.txt, Initial length: 247494 c, Final length: 179120 c, Chars removed: 68374 c, Header removed: 0 c, Signatures removed: 0 c, Exhibits removed: 0 c, Digits removed: 14246 c, Symbols removed: 9312 c, Stopwords removed: 10688 c, is_10K: False, Status: Success
File: 10-K_or_equivalent-txt\ROG\annual-report-2001.txt, Initial length: 295746 c, Final length: 215029 c, Chars removed: 80717 c, Header removed: 0 c, Signatures removed: 0 c, Exhibits removed: 0 c, Digits removed: 16353 c, Symbols removed: 10990 c, Stopwords removed: 12759 c, is_10K: False, Status: Success
File: 10-K_or_equivalent-txt\ROG\annual-finance-report-2009.txt, Initial length: 726120 c, Final length: 565966 c, Chars removed: 160154 c, Header removed: 0 c, Signatures removed: 0 c, Exhibits removed: 0 c, Digits removed: 41853 c, Symbols removed: 26562 c, Stopwords removed: 20761 c, is_10K: False, Status: Success
File: 10-K_or_equivalent-txt\ROG\annual-report-2002.txt, Initial length: 325595 c, Final length: 235525 c, Chars removed: 90070 c, Header removed: 0 c, Signatures removed: 0 c, Exhibits removed: 0 c, Digits removed: 19324 c, Symbols removed: 12680 c, Stopwords removed: 13744 c, is_10K: False, Status: Success
File: 10-K_or_equivalent-txt\ROG\annual-report-2005.txt, Initial length: 294995 c, Final length: 218326 c, Chars removed: 76669 c, Header removed: 0 c, Signatures removed: 0 c, Exhibits removed: 0 c, Digits removed: 10260 c, Symbols removed: 9606 c, Stopwords removed: 14228 c, is_10K: False, Status: Success
File: 10-K_or_equivalent-txt\ROG\annual-report-2006.txt, Initial length: 273989 c, Final length: 205845 c, Chars removed: 68144 c, Header removed: 0 c, Signatures removed: 0 c, Exhibits removed: 0 c, Digits removed: 7908 c, Symbols removed: 8572 c, Stopwords removed: 12993 c, is_10K: False, Status: Success
File: 10-K_or_equivalent-txt\ROG\annual-report-2003.txt, Initial length: 370988 c, Final length: 267249 c, Chars removed: 103739 c, Header removed: 0 c, Signatures removed: 0 c, Exhibits removed: 0 c, Digits removed: 22079 c, Symbols removed: 13423 c, Stopwords removed: 16115 c, is_10K: False, Status: Success
File: 10-K_or_equivalent-txt\ROG\annual-report-2004.txt, Initial length: 396506 c, Final length: 284832 c, Chars removed: 111674 c, Header removed: 0 c, Signatures removed: 0 c, Exhibits removed: 0 c, Digits removed: 23378 c, Symbols removed: 13857 c, Stopwords removed: 17607 c, is_10K: False, Status: Success
File: 10-K_or_equivalent-txt\ROG\annual-report-2009.txt, Initial length: 312970 c, Final length: 274636 c, Chars removed: 38334 c, Header removed: 0 c, Signatures removed: 0 c, Exhibits removed: 0 c, Digits removed: 13229 c, Symbols removed: 11320 c, Stopwords removed: 3057 c, is_10K: False, Status: Success
File: 10-K_or_equivalent-txt\ROG\annual-report-2011.txt, Initial length: 393615 c, Final length: 297870 c, Chars removed: 95745 c, Header removed: 0 c, Signatures removed: 0 c, Exhibits removed: 0 c, Digits removed: 12977 c, Symbols removed: 11794 c, Stopwords removed: 17838 c, is_10K: False, Status: Success
File: 10-K_or_equivalent-txt\ROG\annual-report-2012.txt, Initial length: 388539 c, Final length: 290204 c, Chars removed: 98335 c, Header removed: 0 c, Signatures removed: 0 c, Exhibits removed: 0 c, Digits removed: 12421 c, Symbols removed: 12016 c, Stopwords removed: 18777 c, is_10K: False, Status: Success
File: 10-K_or_equivalent-txt\ROG\annual-report-2013.txt, Initial length: 362888 c, Final length: 267580 c, Chars removed: 95308 c, Header removed: 0 c, Signatures removed: 0 c, Exhibits removed: 0 c, Digits removed: 13285 c, Symbols removed: 11222 c, Stopwords removed: 17869 c, is_10K: False, Status: Success
File: 10-K_or_equivalent-txt\ROG\annual-report-2007.txt, Initial length: 352075 c, Final length: 247679 c, Chars removed: 104396 c, Header removed: 0 c, Signatures removed: 0 c, Exhibits removed: 0 c, Digits removed: 24619 c, Symbols removed: 12948 c, Stopwords removed: 15243 c, is_10K: False, Status: Success
File: 10-K_or_equivalent-txt\ROG\annual-report-2008.txt, Initial length: 705765 c, Final length: 513799 c, Chars removed: 191966 c, Header removed: 0 c, Signatures removed: 0 c, Exhibits removed: 0 c, Digits removed: 37171 c, Symbols removed: 24939 c, Stopwords removed: 30860 c, is_10K: False, Status: Success
File: 10-K_or_equivalent-txt\ROG\annual-report-2015.txt, Initial length: 373455 c, Final length: 274806 c, Chars removed: 98649 c, Header removed: 0 c, Signatures removed: 0 c, Exhibits removed: 0 c, Digits removed: 10803 c, Symbols removed: 10886 c, Stopwords removed: 19786 c, is_10K: False, Status: Success
File: 10-K_or_equivalent-txt\ROG\annual-report-2017.txt, Initial length: 296987 c, Final length: 217310 c, Chars removed: 79677 c, Header removed: 0 c, Signatures removed: 0 c, Exhibits removed: 0 c, Digits removed: 8647 c, Symbols removed: 8679 c, Stopwords removed: 15948 c, is_10K: False, Status: Success
File: 10-K_or_equivalent-txt\ROG\annual-report-2014.txt, Initial length: 421598 c, Final length: 311555 c, Chars removed: 110043 c, Header removed: 0 c, Signatures removed: 0 c, Exhibits removed: 0 c, Digits removed: 12430 c, Symbols removed: 12115 c, Stopwords removed: 21910 c, is_10K: False, Status: Success
File: 10-K_or_equivalent-txt\ROG\annual-report-2016.txt, Initial length: 330939 c, Final length: 243095 c, Chars removed: 87844 c, Header removed: 0 c, Signatures removed: 0 c, Exhibits removed: 0 c, Digits removed: 9257 c, Symbols removed: 9702 c, Stopwords removed: 17608 c, is_10K: False, Status: Success
File: 10-K_or_equivalent-txt\ROG\annual-report-2010.txt, Initial length: 399259 c, Final length: 315794 c, Chars removed: 83465 c, Header removed: 0 c, Signatures removed: 0 c, Exhibits removed: 0 c, Digits removed: 14497 c, Symbols removed: 54818 c, Stopwords removed: 3044 c, is_10K: False, Status: Success
File: 10-K_or_equivalent-txt\ROG\annual-report-2018.txt, Initial length: 314087 c, Final length: 229361 c, Chars removed: 84726 c, Header removed: 0 c, Signatures removed: 0 c, Exhibits removed: 0 c, Digits removed: 8864 c, Symbols removed: 9147 c, Stopwords removed: 17033 c, is_10K: False, Status: Success
File: 10-K_or_equivalent-txt\ROG\annual-report-2019.txt, Initial length: 316805 c, Final length: 230219 c, Chars removed: 86586 c, Header removed: 0 c, Signatures removed: 0 c, Exhibits removed: 0 c, Digits removed: 8739 c, Symbols removed: 9493 c, Stopwords removed: 17422 c, is_10K: False, Status: Success
File: 10-K_or_equivalent-txt\ROG\annual-report-2022.txt, Initial length: 319587 c, Final length: 230840 c, Chars removed: 88747 c, Header removed: 0 c, Signatures removed: 0 c, Exhibits removed: 0 c, Digits removed: 8709 c, Symbols removed: 9530 c, Stopwords removed: 17971 c, is_10K: False, Status: Success
File: 10-K_or_equivalent-txt\ROG\annual-report-2020.txt, Initial length: 320328 c, Final length: 233377 c, Chars removed: 86951 c, Header removed: 0 c, Signatures removed: 0 c, Exhibits removed: 0 c, Digits removed: 8614 c, Symbols removed: 10071 c, Stopwords removed: 17291 c, is_10K: False, Status: Success
File: 10-K_or_equivalent-txt\ROG\annual-report-2021.txt, Initial length: 341567 c, Final length: 247905 c, Chars removed: 93662 c, Header removed: 0 c, Signatures removed: 0 c, Exhibits removed: 0 c, Digits removed: 9181 c, Symbols removed: 10113 c, Stopwords removed: 18886 c, is_10K: False, Status: Success
File: 10-K_or_equivalent-txt\ROG\annual-report-2023.txt, Initial length: 347364 c, Final length: 258669 c, Chars removed: 88695 c, Header removed: 0 c, Signatures removed: 0 c, Exhibits removed: 0 c, Digits removed: 9407 c, Symbols removed: 10461 c, Stopwords removed: 17463 c, is_10K: False, Status: Success
File: 10-K_or_equivalent-txt\ROG\finance-report-2005.txt, Initial length: 312236 c, Final length: 218775 c, Chars removed: 93461 c, Header removed: 0 c, Signatures removed: 0 c, Exhibits removed: 0 c, Digits removed: 21889 c, Symbols removed: 11385 c, Stopwords removed: 13771 c, is_10K: False, Status: Success
File: 10-K_or_equivalent-txt\ROG\finance-report-2006.txt, Initial length: 311986 c, Final length: 218627 c, Chars removed: 93359 c, Header removed: 0 c, Signatures removed: 0 c, Exhibits removed: 0 c, Digits removed: 21905 c, Symbols removed: 11352 c, Stopwords removed: 13777 c, is_10K: False, Status: Success
File: 10-K_or_equivalent-txt\ROG\finance-report-2010.txt, Initial length: 434880 c, Final length: 301412 c, Chars removed: 133468 c, Header removed: 0 c, Signatures removed: 0 c, Exhibits removed: 0 c, Digits removed: 31750 c, Symbols removed: 16669 c, Stopwords removed: 19224 c, is_10K: False, Status: Success
File: 10-K_or_equivalent-txt\ROG\finance-report-2011.txt, Initial length: 456003 c, Final length: 314540 c, Chars removed: 141463 c, Header removed: 0 c, Signatures removed: 0 c, Exhibits removed: 0 c, Digits removed: 34984 c, Symbols removed: 18244 c, Stopwords removed: 19707 c, is_10K: False, Status: Success
File: 10-K_or_equivalent-txt\ROG\finance-report-2012.txt, Initial length: 455355 c, Final length: 313896 c, Chars removed: 141459 c, Header removed: 0 c, Signatures removed: 0 c, Exhibits removed: 0 c, Digits removed: 35260 c, Symbols removed: 18272 c, Stopwords removed: 19614 c, is_10K: False, Status: Success
File: 10-K_or_equivalent-txt\ROG\finance-report-2013.txt, Initial length: 432692 c, Final length: 296242 c, Chars removed: 136450 c, Header removed: 0 c, Signatures removed: 0 c, Exhibits removed: 0 c, Digits removed: 35906 c, Symbols removed: 17852 c, Stopwords removed: 18210 c, is_10K: False, Status: Success
File: 10-K_or_equivalent-txt\ROG\finance-report-2014.txt, Initial length: 427595 c, Final length: 293393 c, Chars removed: 134202 c, Header removed: 0 c, Signatures removed: 0 c, Exhibits removed: 0 c, Digits removed: 35736 c, Symbols removed: 17713 c, Stopwords removed: 17744 c, is_10K: False, Status: Success
File: 10-K_or_equivalent-txt\ROG\finance-report-2015.txt, Initial length: 426135 c, Final length: 290079 c, Chars removed: 136056 c, Header removed: 0 c, Signatures removed: 0 c, Exhibits removed: 0 c, Digits removed: 36616 c, Symbols removed: 18175 c, Stopwords removed: 17820 c, is_10K: False, Status: Success
File: 10-K_or_equivalent-txt\ROG\finance-report-2016.txt, Initial length: 448376 c, Final length: 307872 c, Chars removed: 140504 c, Header removed: 0 c, Signatures removed: 0 c, Exhibits removed: 0 c, Digits removed: 35000 c, Symbols removed: 18255 c, Stopwords removed: 19397 c, is_10K: False, Status: Success
File: 10-K_or_equivalent-txt\ROG\finance-report-2018.txt, Initial length: 534880 c, Final length: 368440 c, Chars removed: 166440 c, Header removed: 0 c, Signatures removed: 0 c, Exhibits removed: 0 c, Digits removed: 39986 c, Symbols removed: 20790 c, Stopwords removed: 23839 c, is_10K: False, Status: Success
File: 10-K_or_equivalent-txt\ROG\finance-report-2017.txt, Initial length: 474347 c, Final length: 325056 c, Chars removed: 149291 c, Header removed: 0 c, Signatures removed: 0 c, Exhibits removed: 0 c, Digits removed: 37271 c, Symbols removed: 19388 c, Stopwords removed: 20707 c, is_10K: False, Status: Success
File: 10-K_or_equivalent-txt\ROG\finance-report-2021.txt, Initial length: 504570 c, Final length: 344916 c, Chars removed: 159654 c, Header removed: 0 c, Signatures removed: 0 c, Exhibits removed: 0 c, Digits removed: 41000 c, Symbols removed: 20565 c, Stopwords removed: 21868 c, is_10K: False, Status: Success
File: 10-K_or_equivalent-txt\ROG\finance-report-2019.txt, Initial length: 532524 c, Final length: 364885 c, Chars removed: 167639 c, Header removed: 0 c, Signatures removed: 0 c, Exhibits removed: 0 c, Digits removed: 41711 c, Symbols removed: 21381 c, Stopwords removed: 23368 c, is_10K: False, Status: Success
File: 10-K_or_equivalent-txt\ROG\finance-report-2020.txt, Initial length: 538499 c, Final length: 370584 c, Chars removed: 167915 c, Header removed: 0 c, Signatures removed: 0 c, Exhibits removed: 0 c, Digits removed: 41865 c, Symbols removed: 21589 c, Stopwords removed: 23445 c, is_10K: False, Status: Success
